NUMBER, LAP_NUMBER,LAP_TIME, S1, S2, S3, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,TEAM,POWER,LOCATION,EVENT
25,19,69,22.996,21.64,23.798,123.9,1849.4,49.4,23,21.6,23.8,JVER,DS,250,Location 8,Free Practice 2
27,1,69,99.3,27.888,31.802,53.3,159,1959,99.3,27.9,31.8,J,BMWE,235,Location 8,Free Practice 2
27,2,85,23.253,21.139,23.498,124.9,226.9,2026.9,23.3,21.1,23.5,J,BMWE,235,Location 8,Free Practice 2
27,3,71,22.951,26.968,26.948,110.3,303.8,2103.8,23,27,26.9,J,BMWE,250,Location 8,Free Practice 2
27,4,78,23.176,21.639,23.817,123.5,372.4,2172.4,23.2,21.6,23.8,J,BMWE,235,Location 8,Free Practice 2
27,5,102,27.91,28.184,26.928,102.1,455.4,2255.4,27.9,28.2,26.9,J,BMWE,235,Location 8,Free Practice 2
27,6,85,23.258,21.763,23.728,123.3,524.2,2324.2,23.3,21.8,23.7,J,BMWE,235,Location 8,Free Practice 2
27,7,81,28.137,29.01,26.812,101,608.1,2408.1,28.1,29,26.8,J,BMWE,235,Location 8,Free Practice 2
27,8,76,23.088,21.772,23.894,123.3,676.9,2476.9,23.1,21.8,23.9,J,BMWE,235,Location 8,Free Practice 2
27,9,68,23.18,23.533,33.628,105.5,757.2,2557.2,23.2,23.5,33.6,J,BMWE,235,Location 8,Free Practice 2
27,10,70,239.7,23.81,25.489,29.3,1046.2,2846.2,239.7,23.8,25.5,J,BMWE,235,Location 8,Free Practice 2
27,11,67,23.005,21.713,23.841,123.7,1114.8,2914.8,23,21.7,23.8,J,BMWE,235,Location 8,Free Practice 2
27,12,0,23.513,21.758,23.951,122.5,1184,2984,23.5,21.8,24,J,BMWE,235,Location 8,Free Practice 2
27,13,67,23.31,22.076,31.795,109.8,1261.2,3061.2,23.3,22.1,31.8,J,BMWE,235,Location 8,Free Practice 2
27,14,82,210.7,28.413,26.545,31.9,1526.8,3326.8,210.7,28.4,26.5,J,BMWE,235,Location 8,Free Practice 2
27,15,67,22.408,21.113,23.263,126.9,1593.6,3393.6,22.4,21.1,23.3,J,BMWE,250,Location 8,Free Practice 2
27,16,69,22.569,27.649,28.903,107.2,1672.7,3472.7,22.6,27.6,28.9,J,BMWE,250,Location 8,Free Practice 2
27,17,84,23.378,22.225,24.373,121.2,1742.7,3542.7,23.4,22.2,24.4,J,BMWE,250,Location 8,Free Practice 2
27,18,71,23.584,22.196,24.547,120.6,1813,13,23.6,22.2,24.5,J,BMWE,235,Location 8,Free Practice 2
28,1,68,283.2,26.71,29.583,25,339.5,2139.5,283.2,26.7,29.6,MNT,BMWl,235,Location 8,Free Practice 2
28,2,70,22.595,21.024,23.565,126.2,406.7,2206.7,22.6,21,23.6,MNT,BMWl,235,Location 8,Free Practice 2
28,3,76,23.882,32.036,26.297,103.1,488.9,2288.9,23.9,32,26.3,MNT,BMWl,235,Location 8,Free Practice 2
28,4,79,23.017,21.652,23.79,123.8,557.4,2357.4,23,21.7,23.8,MNT,BMWl,235,Location 8,Free Practice 2
28,5,86,32.413,28.046,25.932,98.1,643.7,2443.7,32.4,28,25.9,MNT,BMWl,235,Location 8,Free Practice 2
28,6,77,23.034,21.66,23.923,123.6,712.4,2512.4,23,21.7,23.9,MNT,BMWl,235,Location 8,Free Practice 2
28,7,79,30.937,32.393,31.09,89.8,806.8,2606.8,30.9,32.4,31.1,MNT,BMWl,235,Location 8,Free Practice 2
28,8,68,23.136,21.737,23.838,123.4,875.5,2675.5,23.1,21.7,23.8,MNT,BMWl,235,Location 8,Free Practice 2
28,9,79,27.815,27.661,32.101,96.8,963.1,2763.1,27.8,27.7,32.1,MNT,BMWl,235,Location 8,Free Practice 2
28,10,70,23.19,21.795,23.979,122.9,1032,2832,23.2,21.8,24,MNT,BMWl,250,Location 8,Free Practice 2
28,11,81,23.175,22.682,31.936,109,1109.8,2909.8,23.2,22.7,31.9,MNT,BMWl,235,Location 8,Free Practice 2
28,12,69,327.3,25.532,24.295,22.5,1487,3287,327.3,25.5,24.3,MNT,BMWl,235,Location 8,Free Practice 2
28,13,69,22.234,20.92,23.261,127.7,1553.4,3353.4,22.2,20.9,23.3,MNT,BMWl,235,Location 8,Free Practice 2
28,14,75,23.125,29.396,30.477,102.1,1636.4,3436.4,23.1,29.4,30.5,MNT,BMWl,235,Location 8,Free Practice 2
28,15,0,23.678,24.376,31.798,106.2,1716.2,3516.2,23.7,24.4,31.8,MNT,BMWl,250,Location 8,Free Practice 2
28,16,72,23.018,21.639,23.827,123.8,1784.7,3584.7,23,21.6,23.8,MNT,BMWl,250,Location 8,Free Practice 2
28,17,86,23.137,21.796,23.975,123,1853.6,53.6,23.1,21.8,24,MNT,BMWl,250,Location 8,Free Practice 2
29,1,69,58.438,25.901,25.655,77.1,110,1910,58.4,25.9,25.7,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,2,70,22.819,21.367,23.488,125.3,177.7,1977.7,22.8,21.4,23.5,AS,MAHINDRAd,250,Location 8,Free Practice 2
29,3,69,23.614,23.887,24.876,117.1,250,2050,23.6,23.9,24.9,AS,MAHINDRAd,250,Location 8,Free Practice 2
29,4,69,23.524,22.149,25.239,119.6,321,2121,23.5,22.1,25.2,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,5,43,23.763,22.167,24.416,120.5,391.3,2191.3,23.8,22.2,24.4,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,6,86,23.745,22.257,27.669,115.1,465,2265,23.7,22.3,27.7,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,7,68,324.1,23.478,24.802,22.8,837.4,2637.4,324.1,23.5,24.8,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,8,0,23.034,21.835,23.956,123.2,906.2,2706.2,23,21.8,24,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,9,102,28.11,25.411,29.984,101.5,989.7,2789.7,28.1,25.4,30,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,10,71,537.4,25.627,27.492,14.4,1580.2,3380.2,537.4,25.6,27.5,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,11,70,22.779,21.178,23.51,125.7,1647.7,3447.7,22.8,21.2,23.5,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,12,130,23.062,21.912,24.697,121.7,1717.3,3517.3,23.1,21.9,24.7,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,13,84,24.02,21.846,24.27,120.9,1787.5,3587.5,24,21.8,24.3,AS,MAHINDRAd,235,Location 8,Free Practice 2
29,14,86,23.541,21.84,24.204,121.8,1857.1,57.1,23.5,21.8,24.2,AS,MAHINDRAd,235,Location 8,Free Practice 2
33,1,97,87.3,27.322,31.939,57.8,146.6,1946.6,87.3,27.3,31.9,RR,AR,250,Location 8,Free Practice 2
33,2,68,22.722,21.535,23.735,124.7,214.6,2014.6,22.7,21.5,23.7,RR,AR,250,Location 8,Free Practice 2
33,3,71,23.045,21.761,30.542,112.5,289.9,2089.9,23,21.8,30.5,RR,AR,250,Location 8,Free Practice 2
33,4,70,240.5,23.334,24.904,29.4,578.7,2378.7,240.5,23.3,24.9,RR,AR,235,Location 8,Free Practice 2
33,5,81,23.049,21.556,23.99,123.6,647.2,2447.2,23,21.6,24,RR,AR,235,Location 8,Free Practice 2
33,6,71,23.121,21.892,24.106,122.7,716.4,2516.4,23.1,21.9,24.1,RR,AR,235,Location 8,Free Practice 2
33,7,0,24.045,22.656,24.554,119,787.6,2587.6,24,22.7,24.6,RR,AR,250,Location 8,Free Practice 2
33,8,89,23.983,22.499,24.513,119.4,858.6,2658.6,24,22.5,24.5,RR,AR,235,Location 8,Free Practice 2
33,9,69,24.039,22.463,25.884,117.1,931,2731,24,22.5,25.9,RR,AR,235,Location 8,Free Practice 2
33,10,0,23.385,21.915,24.106,122.2,1000.4,2800.4,23.4,21.9,24.1,RR,AR,235,Location 8,Free Practice 2
33,11,162,23.07,21.631,31.305,111.5,1076.4,2876.4,23.1,21.6,31.3,RR,AR,235,Location 8,Free Practice 2
33,12,70,518.5,24.049,24.93,14.9,1643.9,3443.9,518.5,24,24.9,RR,AR,235,Location 8,Free Practice 2
33,13,70,22.441,21.028,23.46,126.7,1710.9,3510.9,22.4,21,23.5,RR,AR,235,Location 8,Free Practice 2
33,14,72,24.206,23.498,28.878,110.7,1787.5,3587.5,24.2,23.5,28.9,RR,AR,235,Location 8,Free Practice 2
36,1,71,82.8,25.559,28.398,62,136.8,1936.8,82.8,25.6,28.4,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,2,69,30.748,35.21,35.734,83.4,238.5,2038.5,30.7,35.2,35.7,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,3,84,22.572,21.376,23.686,125.4,306.1,2106.1,22.6,21.4,23.7,ALOTTE,TAG ,250,Location 8,Free Practice 2
36,4,70,26.928,30.293,30.847,96.3,394.2,2194.2,26.9,30.3,30.8,ALOTTE,TAG ,250,Location 8,Free Practice 2
36,5,153,23.728,22.254,24.577,120.2,464.7,2264.7,23.7,22.3,24.6,ALOTTE,TAG ,250,Location 8,Free Practice 2
36,6,71,31.318,32.067,28.524,92.2,556.6,2356.6,31.3,32.1,28.5,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,7,68,23.042,21.72,23.827,123.6,625.2,2425.2,23,21.7,23.8,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,8,69,23.116,21.841,23.928,123.1,694.1,2494.1,23.1,21.8,23.9,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,9,79,25.708,32.507,34.228,91.7,786.6,2586.6,25.7,32.5,34.2,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,10,68,23.025,21.785,23.844,123.5,855.2,2655.2,23,21.8,23.8,ALOTTE,TAG ,250,Location 8,Free Practice 2
36,11,90,23.264,21.815,23.892,122.9,924.2,2724.2,23.3,21.8,23.9,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,12,73,30.559,31.317,29.155,93.1,1015.2,2815.2,30.6,31.3,29.2,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,13,0,22.984,21.694,23.769,123.9,1083.7,2883.7,23,21.7,23.8,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,14,69,23.073,21.886,23.955,123,1152.6,2952.6,23.1,21.9,24,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,15,75,27.012,27.077,32.895,97.5,1239.6,3039.6,27,27.1,32.9,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,16,69,364.5,27.044,28.646,20.2,1659.8,3459.8,364.5,27,28.6,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,17,91,27.814,26.633,27.046,104,1741.3,3541.3,27.8,26.6,27,ALOTTE,TAG ,235,Location 8,Free Practice 2
36,18,71,22.498,21.095,23.367,126.6,1808.2,8.2,22.5,21.1,23.4,ALOTTE,TAG ,250,Location 8,Free Practice 2
37,1,78,70.9,26.889,27.301,67.8,125,1925,70.9,26.9,27.3,N,EA,250,Location 8,Free Practice 2
37,2,87,27.534,35.1,25.521,96.2,213.2,2013.2,27.5,35.1,25.5,N,EA,250,Location 8,Free Practice 2
37,3,67,22.749,21.243,23.516,125.6,280.7,2080.7,22.7,21.2,23.5,N,EA,235,Location 8,Free Practice 2
37,4,72,29.542,31.597,54.479,73.3,396.3,2196.3,29.5,31.6,54.5,N,EA,235,Location 8,Free Practice 2
37,5,69,24.316,22.49,24.593,118.7,467.7,2267.7,24.3,22.5,24.6,N,EA,235,Location 8,Free Practice 2
37,6,75,25.793,25.549,24.766,111.4,543.8,2343.8,25.8,25.5,24.8,N,EA,235,Location 8,Free Practice 2
37,7,81,23.877,22.321,24.423,120,614.5,2414.5,23.9,22.3,24.4,N,EA,235,Location 8,Free Practice 2
37,8,70,24.047,22.485,24.361,119.6,685.4,2485.3,24,22.5,24.4,N,EA,235,Location 8,Free Practice 2
37,9,0,24.094,22.452,24.368,119.6,756.3,2556.3,24.1,22.5,24.4,N,EA,235,Location 8,Free Practice 2
37,10,67,23.669,22.49,24.25,120.4,826.7,2626.7,23.7,22.5,24.2,N,EA,235,Location 8,Free Practice 2
37,11,131,23.933,22.486,24.296,119.9,897.4,2697.4,23.9,22.5,24.3,N,EA,235,Location 8,Free Practice 2
37,12,67,29.758,36.621,31.255,86.8,995,2795,29.8,36.6,31.3,N,EA,235,Location 8,Free Practice 2
37,13,70,23.234,21.743,31.694,110.6,1071.7,2871.7,23.2,21.7,31.7,N,EA,235,Location 8,Free Practice 2
37,14,0,548,27.109,29.886,14,1676.7,3476.7,548,27.1,29.9,N,EA,235,Location 8,Free Practice 2
37,15,0,22.494,20.977,23.381,126.8,1743.5,3543.5,22.5,21,23.4,N,EA,250,Location 8,Free Practice 2
37,16,71,33.543,26.087,27.809,97,1831,31,33.5,26.1,27.8,N,EA,250,Location 8,Free Practice 2
4,1,83,69,24.616,27.587,69.9,121.2,1921.2,69,24.6,27.6,RFRI,EF,250,Location 8,Free Practice 2
4,2,0,25.888,25.233,27.079,108.4,199.4,1999.4,25.9,25.2,27.1,RFRI,EF,250,Location 8,Free Practice 2
4,3,68,23.269,21.756,23.875,123,268.3,2068.3,23.3,21.8,23.9,RFRI,EF,235,Location 8,Free Practice 2
4,4,69,25.922,33.205,27.698,97.6,355.2,2155.2,25.9,33.2,27.7,RFRI,EF,235,Location 8,Free Practice 2
4,5,80,22.992,21.699,27.746,117,427.6,2227.6,23,21.7,27.7,RFRI,EF,250,Location 8,Free Practice 2
4,6,69,370.1,26.306,26.936,20,850.9,2650.9,370.1,26.3,26.9,RFRI,EF,235,Location 8,Free Practice 2
4,7,90,22.68,21.01,23.557,126.1,918.2,2718.2,22.7,21,23.6,RFRI,EF,235,Location 8,Free Practice 2
4,8,80,23.866,22.517,24.268,120,988.8,2788.8,23.9,22.5,24.3,RFRI,EF,235,Location 8,Free Practice 2
4,9,70,23.881,22.349,24.239,120.3,1059.3,2859.3,23.9,22.3,24.2,RFRI,EF,235,Location 8,Free Practice 2
4,10,66,23.838,22.418,27.532,114.9,1133.1,2933.1,23.8,22.4,27.5,RFRI,EF,235,Location 8,Free Practice 2
4,11,182,481,25.493,28.344,15.9,1667.9,3467.9,481,25.5,28.3,RFRI,EF,235,Location 8,Free Practice 2
4,12,75,22.648,21.153,23.37,126.2,1735.1,3535.1,22.6,21.2,23.4,RFRI,EF,235,Location 8,Free Practice 2
4,13,87,26.982,24.297,24.844,111.4,1811.2,11.2,27,24.3,24.8,RFRI,EF,235,Location 8,Free Practice 2
48,1,71,49.696,24.612,27.743,83.1,102.1,1902.1,49.7,24.6,27.7,EMORT,ROKo,235,Location 8,Free Practice 2
48,2,75,23.106,21.569,23.756,123.9,170.5,1970.5,23.1,21.6,23.8,EMORT,ROKo,235,Location 8,Free Practice 2
48,3,70,27.896,25.567,27.651,104.5,251.6,2051.6,27.9,25.6,27.7,EMORT,ROKo,235,Location 8,Free Practice 2
48,4,69,23.073,21.685,24.136,123.1,320.5,2120.5,23.1,21.7,24.1,EMORT,ROKo,235,Location 8,Free Practice 2
48,5,69,23.501,22.025,24.279,121.5,390.3,2190.3,23.5,22,24.3,EMORT,ROKo,235,Location 8,Free Practice 2
48,6,92,23.647,22.088,24.195,121.2,460.2,2260.2,23.6,22.1,24.2,EMORT,ROKo,250,Location 8,Free Practice 2
48,7,68,23.991,22.169,24.412,120.1,530.8,2330.8,24,22.2,24.4,EMORT,ROKo,250,Location 8,Free Practice 2
48,8,70,23.569,22.18,24.228,121.2,600.8,2400.8,23.6,22.2,24.2,EMORT,ROKo,235,Location 8,Free Practice 2
48,9,19,23.789,22.52,29.887,111.3,677,2477,23.8,22.5,29.9,EMORT,ROKo,235,Location 8,Free Practice 2
48,10,87,275.2,25.178,25.518,26,1002.8,2802.8,275.2,25.2,25.5,EMORT,ROKo,250,Location 8,Free Practice 2
48,11,108,22.478,20.989,23.51,126.6,1069.8,2869.8,22.5,21,23.5,EMORT,ROKo,235,Location 8,Free Practice 2
48,12,76,25.11,28.234,27.072,105.4,1150.2,2950.2,25.1,28.2,27.1,EMORT,ROKo,235,Location 8,Free Practice 2
48,13,38,22.869,21.705,23.856,123.9,1218.7,3018.7,22.9,21.7,23.9,EMORT,ROKo,235,Location 8,Free Practice 2
48,14,99,26.654,25.141,26.124,108.8,1296.6,3096.6,26.7,25.1,26.1,EMORT,ROKo,235,Location 8,Free Practice 2
48,15,74,22.875,21.635,23.826,124.1,1364.9,3164.9,22.9,21.6,23.8,EMORT,ROKo,235,Location 8,Free Practice 2
48,16,0,24.24,22.466,28.757,112.3,1440.4,3240.4,24.2,22.5,28.8,EMORT,ROKo,235,Location 8,Free Practice 2
48,17,92,91.6,23.704,27.944,59.2,1583.6,3383.6,91.6,23.7,27.9,EMORT,ROKo,235,Location 8,Free Practice 2
48,18,66,22.696,20.967,23.39,126.4,1650.6,3450.6,22.7,21,23.4,EMORT,ROKo,235,Location 8,Free Practice 2
48,19,93,24.444,22.619,25.028,117.6,1722.7,3522.7,24.4,22.6,25,EMORT,ROKo,235,Location 8,Free Practice 2
48,20,69,23.385,22.603,29.899,111.7,1798.6,3598.6,23.4,22.6,29.9,EMORT,ROKo,235,Location 8,Free Practice 2
5,1,91,89.5,27.217,31.678,57.1,148.4,1948.4,89.5,27.2,31.7,SVANDOO,Ml,250,Location 8,Free Practice 2
5,2,0,22.779,21.123,23.54,125.7,215.8,2015.8,22.8,21.1,23.5,SVANDOO,Ml,250,Location 8,Free Practice 2
5,3,67,26.327,37.055,37.178,84.3,316.4,2116.4,26.3,37.1,37.2,SVANDOO,Ml,250,Location 8,Free Practice 2
5,4,69,23.104,21.662,23.905,123.5,385.1,2185.1,23.1,21.7,23.9,SVANDOO,Ml,235,Location 8,Free Practice 2
5,5,68,35.03,33.05,27.752,88.5,480.9,2280.9,35,33,27.8,SVANDOO,Ml,235,Location 8,Free Practice 2
5,6,84,23.027,21.691,23.81,123.7,549.4,2349.4,23,21.7,23.8,SVANDOO,Ml,235,Location 8,Free Practice 2
5,7,71,28.172,28.906,26.22,101.8,632.7,2432.7,28.2,28.9,26.2,SVANDOO,Ml,235,Location 8,Free Practice 2
5,8,0,23.469,22.183,24.226,121.3,702.6,2502.6,23.5,22.2,24.2,SVANDOO,Ml,235,Location 8,Free Practice 2
5,9,88,23.604,22.21,24.177,121.1,772.6,2572.6,23.6,22.2,24.2,SVANDOO,Ml,235,Location 8,Free Practice 2
5,10,70,23.67,22.253,24.104,121.1,842.6,2642.6,23.7,22.3,24.1,SVANDOO,Ml,250,Location 8,Free Practice 2
5,11,90,23.634,22.164,24.208,121.1,912.6,2712.6,23.6,22.2,24.2,SVANDOO,Ml,235,Location 8,Free Practice 2
5,12,91,23.629,22.144,26.38,117.5,984.8,2784.8,23.6,22.1,26.4,SVANDOO,Ml,235,Location 8,Free Practice 2
5,13,68,23.713,22.317,24.248,120.6,1055.1,2855.1,23.7,22.3,24.2,SVANDOO,Ml,235,Location 8,Free Practice 2
5,14,88,23.811,22.266,24.156,120.7,1125.3,2925.3,23.8,22.3,24.2,SVANDOO,Ml,250,Location 8,Free Practice 2
5,15,0,23.734,22.322,24.231,120.6,1195.6,2995.6,23.7,22.3,24.2,SVANDOO,Ml,250,Location 8,Free Practice 2
5,16,76,23.617,22.224,25.317,119.1,1266.7,3066.7,23.6,22.2,25.3,SVANDOO,Ml,235,Location 8,Free Practice 2
5,17,70,25.258,27.063,33.719,98.5,1352.8,3152.8,25.3,27.1,33.7,SVANDOO,Ml,235,Location 8,Free Practice 2
5,18,70,76.7,25.519,24.846,66.7,1479.8,3279.8,76.7,25.5,24.8,SVANDOO,Ml,235,Location 8,Free Practice 2
5,19,69,22.362,20.943,23.274,127.3,1546.4,3346.4,22.4,20.9,23.3,SVANDOO,Ml,235,Location 8,Free Practice 2
5,20,67,25.245,26.682,30.476,102.9,1628.8,3428.8,25.2,26.7,30.5,SVANDOO,Ml,235,Location 8,Free Practice 2
5,21,87,117.9,27.75,28.155,48.8,1802.6,2.6,117.9,27.8,28.2,SVANDOO,Ml,235,Location 8,Free Practice 2
6,1,79,30.133,26.819,28.489,99.2,85.4,1885.4,30.1,26.8,28.5,J,DRAGONR,235,Location 8,Free Practice 2
6,2,144,23.188,21.857,23.991,122.8,154.5,1954.5,23.2,21.9,24,J,DRAGONR,235,Location 8,Free Practice 2
6,3,70,29.635,24.634,25.005,106.9,233.8,2033.8,29.6,24.6,25,J,DRAGONR,235,Location 8,Free Practice 2
6,4,70,23.774,22.366,24.542,119.9,304.4,2104.4,23.8,22.4,24.5,J,DRAGONR,235,Location 8,Free Practice 2
6,5,84,23.812,22.403,28.135,114,378.8,2178.8,23.8,22.4,28.1,J,DRAGONR,235,Location 8,Free Practice 2
6,6,67,382.2,24.235,25.415,19.6,810.7,2610.7,382.2,24.2,25.4,J,DRAGONR,250,Location 8,Free Practice 2
6,7,87,22.986,21.879,23.969,123.2,879.5,2679.5,23,21.9,24,J,DRAGONR,235,Location 8,Free Practice 2
6,8,0,27.094,30.948,29.719,96.6,967.2,2767.2,27.1,30.9,29.7,J,DRAGONR,235,Location 8,Free Practice 2
6,9,140,23.022,21.818,24.017,123.1,1036.1,2836.1,23,21.8,24,J,DRAGONR,235,Location 8,Free Practice 2
6,10,79,24.162,24.425,31.488,105.9,1116.2,2916.2,24.2,24.4,31.5,J,DRAGONR,235,Location 8,Free Practice 2
6,11,69,394.2,23.674,24.937,19.1,1559,3359,394.2,23.7,24.9,J,DRAGONR,235,Location 8,Free Practice 2
6,12,68,22.503,21.085,23.535,126.3,1626.1,3426.1,22.5,21.1,23.5,J,DRAGONR,250,Location 8,Free Practice 2
6,13,83,26.6,23.597,27.615,109,1703.9,3503.9,26.6,23.6,27.6,J,DRAGONR,250,Location 8,Free Practice 2
7,1,81,40.404,26.833,26.429,90.5,93.7,1893.7,40.4,26.8,26.4,SM,DRAGONo,250,Location 8,Free Practice 2
7,2,97,22.821,21.414,23.609,125,161.5,1961.5,22.8,21.4,23.6,SM,DRAGONo,235,Location 8,Free Practice 2
7,3,67,28.192,24.674,26.987,106.2,241.4,2041.4,28.2,24.7,27,SM,DRAGONo,235,Location 8,Free Practice 2
7,4,79,23.894,22.275,24.379,120.2,311.9,2111.9,23.9,22.3,24.4,SM,DRAGONo,250,Location 8,Free Practice 2
7,5,70,23.645,22.363,24.309,120.6,382.2,2182.2,23.6,22.4,24.3,SM,DRAGONo,235,Location 8,Free Practice 2
7,6,68,28.915,27.15,31.636,96.7,469.9,2269.9,28.9,27.1,31.6,SM,DRAGONo,235,Location 8,Free Practice 2
7,7,86,345.7,24.857,27.704,21.3,868.2,2668.2,345.7,24.9,27.7,SM,DRAGONo,235,Location 8,Free Practice 2
7,8,84,23.145,21.894,24.034,122.7,937.2,2737.2,23.1,21.9,24,SM,DRAGONo,235,Location 8,Free Practice 2
7,9,70,28.293,25.461,27.389,104.5,1018.4,2818.4,28.3,25.5,27.4,SM,DRAGONo,235,Location 8,Free Practice 2
7,10,71,23.142,21.898,24.026,122.8,1087.4,2887.4,23.1,21.9,24,SM,DRAGONo,235,Location 8,Free Practice 2
7,11,69,25.241,23.806,30.912,106,1167.4,2967.4,25.2,23.8,30.9,SM,DRAGONo,235,Location 8,Free Practice 2
7,12,83,406.3,23.584,26.118,18.6,1623.4,3423.3,406.3,23.6,26.1,SM,DRAGONo,235,Location 8,Free Practice 2
7,13,82,22.422,21.178,23.666,126,1690.6,3490.6,22.4,21.2,23.7,SM,DRAGONo,235,Location 8,Free Practice 2
7,14,68,23.498,22.06,27.318,116.3,1763.5,3563.5,23.5,22.1,27.3,SM,DRAGONo,235,Location 8,Free Practice 2
71,1,71,46.142,27.304,26.272,85,99.7,1899.7,46.1,27.3,26.3,NN,ROK ,235,Location 8,Free Practice 2
71,2,70,22.938,21.671,23.887,123.8,168.2,1968.2,22.9,21.7,23.9,NN,ROK ,235,Location 8,Free Practice 2
71,3,86,28.521,25.18,26.542,105.7,248.5,2048.5,28.5,25.2,26.5,NN,ROK ,235,Location 8,Free Practice 2
71,4,87,23.264,21.712,24.052,122.8,317.5,2117.5,23.3,21.7,24.1,NN,ROK ,235,Location 8,Free Practice 2
71,5,66,23.41,22.053,24.175,121.7,387.1,2187.1,23.4,22.1,24.2,NN,ROK ,235,Location 8,Free Practice 2
71,6,75,23.493,22.185,24.299,121.2,457.1,2257.1,23.5,22.2,24.3,NN,ROK ,250,Location 8,Free Practice 2
71,7,84,26.284,25.695,25.252,109.8,534.3,2334.3,26.3,25.7,25.3,NN,ROK ,250,Location 8,Free Practice 2
71,8,66,23.438,22.27,24.199,121.3,604.2,2404.2,23.4,22.3,24.2,NN,ROK ,250,Location 8,Free Practice 2
71,9,0,23.534,22.194,24.179,121.3,674.1,2474.1,23.5,22.2,24.2,NN,ROK ,235,Location 8,Free Practice 2
71,10,92,23.582,22.301,29.546,112.4,749.6,2549.6,23.6,22.3,29.5,NN,ROK ,235,Location 8,Free Practice 2
71,11,69,313,26.705,24.66,23.3,1114,2914,313,26.7,24.7,NN,ROK ,250,Location 8,Free Practice 2
71,12,67,22.446,21.102,23.632,126.2,1181.1,2981.1,22.4,21.1,23.6,NN,ROK ,235,Location 8,Free Practice 2
71,13,68,24.917,33.565,37.332,88.5,1277,3077,24.9,33.6,37.3,NN,ROK ,235,Location 8,Free Practice 2
71,14,69,25.868,26.617,26.352,107.5,1355.8,3155.8,25.9,26.6,26.4,NN,ROK ,235,Location 8,Free Practice 2
71,15,69,23.075,21.747,23.896,123.4,1424.5,3224.5,23.1,21.7,23.9,NN,ROK ,235,Location 8,Free Practice 2
71,16,88,24.302,22.598,29.855,110.5,1501.3,3301.3,24.3,22.6,29.9,NN,ROK ,235,Location 8,Free Practice 2
71,17,82,108.1,25.052,27.371,52.8,1661.8,3461.8,108.1,25.1,27.4,NN,ROK ,235,Location 8,Free Practice 2
71,18,74,22.258,20.92,23.324,127.5,1728.3,3528.3,22.3,20.9,23.3,NN,ROK ,235,Location 8,Free Practice 2
71,19,71,23.846,22.112,29.383,112.5,1803.6,3.6,23.8,22.1,29.4,NN,ROK ,235,Location 8,Free Practice 2
8,1,71,28.575,25.846,27.402,103.6,81.8,1881.8,28.6,25.8,27.4,OTUR,NIO ,250,Location 8,Free Practice 2
8,2,68,27.156,25.17,26.303,107.8,160.5,1960.5,27.2,25.2,26.3,OTUR,NIO ,250,Location 8,Free Practice 2
8,3,96,23.12,22.204,24.156,122,229.9,2029.9,23.1,22.2,24.2,OTUR,NIO ,250,Location 8,Free Practice 2
8,4,67,27.736,26.698,26.892,104.2,311.3,2111.3,27.7,26.7,26.9,OTUR,NIO ,235,Location 8,Free Practice 2
8,5,84,23.15,22.1,24.149,122.2,380.7,2180.7,23.1,22.1,24.1,OTUR,NIO ,235,Location 8,Free Practice 2
8,6,70,24.39,22.599,24.619,118.4,452.3,2252.3,24.4,22.6,24.6,OTUR,NIO ,235,Location 8,Free Practice 2
8,7,71,23.856,22.314,24.529,119.9,523,2323,23.9,22.3,24.5,OTUR,NIO ,235,Location 8,Free Practice 2
8,8,80,23.803,22.397,24.508,119.9,593.7,2393.7,23.8,22.4,24.5,OTUR,NIO ,235,Location 8,Free Practice 2
8,9,67,24.003,22.37,24.351,119.9,664.4,2464.4,24,22.4,24.4,OTUR,NIO ,235,Location 8,Free Practice 2
8,10,86,24.093,24.568,29.874,108,742.9,2542.9,24.1,24.6,29.9,OTUR,NIO ,235,Location 8,Free Practice 2
