NUMBER, DRIVER_NUMBER, LAP_NUMBER,LAP_TIME, LAP_IMPROVEMENT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,GROUP,TEAM,POWER,LOCATION,EVENT
10,1,10,69,0,24.558,0,22.152,0,24.201,0,119.6,794.7,794.7,24.6,22.2,24.2,SB,0,,JR,,Location 8,Free Practice 1
10,1,11,81,0,31.833,0,31.073,0,25.087,0,96.3,882.7,882.7,31.8,31.1,25.1,SB,0,,JR,,Location 8,Free Practice 1
10,1,12,67,0,24.033,0,21.853,0,23.592,0,122,952.2,952.2,24,21.9,23.6,SB,0,,JR,,Location 8,Free Practice 1
10,1,13,0,0,29.852,0,30.243,0,28.75,0,95.4,1041,1041,29.9,30.2,28.7,SB,0,,JR,,Location 8,Free Practice 1
10,1,14,71,0,23.895,0,21.561,0,23.574,0,122.8,1110.1,1110.1,23.9,21.6,23.6,SB,0,,JR,,Location 8,Free Practice 1
10,1,15,80,0,27.823,0,30.762,0,457.6,0,16.4,1626.2,1626.2,27.8,30.8,457.6,SB,0,,JR,,Location 8,Free Practice 1
10,1,16,69,0,30.05,0,26.557,0,24.617,0,104.4,1707.5,1707.5,30.1,26.6,24.6,SB,435,,JR,235,Location 8,Free Practice 1
10,1,17,66,0,23.364,2,20.999,0,23.198,0,125.5,1775,1775,23.4,21,23.2,SB,0,,JR,250,Location 8,Free Practice 1
10,1,18,69,0,29.467,0,31.596,0,32.862,0,90.3,1869,1869,29.5,31.6,32.9,SB,0,,JR,,Location 8,Free Practice 1
10,1,19,108,0,23.667,0,21.524,0,23.604,0,123.2,1937.7,1937.7,23.7,21.5,23.6,SB,0,,JR,,Location 8,Free Practice 1
10,1,20,67,0,24.146,0,22.269,0,454.9,0,16.9,2439,2439,24.1,22.3,454.9,SB,0,,JR,,Location 8,Free Practice 1
10,1,21,87,0,30.199,0,23.395,0,26.062,0,106.4,2518.7,2518.7,30.2,23.4,26.1,SB,437.5,,JR,250,Location 8,Free Practice 1
10,1,22,19,2,23.379,0,20.964,2,23.009,2,125.9,2586,2586,23.4,21,23,SB,0,,JR,250,Location 8,Free Practice 1
10,1,23,81,0,26.871,0,30.469,0,27.525,0,99.9,2670.9,2670.9,26.9,30.5,27.5,SB,0,,JR,,Location 8,Free Practice 1
10,1,24,83,0,23.744,0,21.803,0,24.381,0,121.2,2740.8,2740.8,23.7,21.8,24.4,SB,0,,JR,,Location 8,Free Practice 1
11,1,1,70,0,95.8,0,24.669,0,24.568,0,58.5,145,145,95.8,24.7,24.6,LGRA,65.9,,AD,,Location 8,Free Practice 1
11,1,2,87,0,24.732,0,54.531,0,25.392,0,81,249.7,249.7,24.7,54.5,25.4,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,3,68,0,24.352,0,22.222,0,24.49,0,119.3,320.7,320.7,24.4,22.2,24.5,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,4,70,0,24.321,0,22.014,0,24.006,0,120.5,391.1,391.1,24.3,22,24,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,5,68,0,28.586,0,26.178,0,29.286,0,100.9,475.1,475.1,28.6,26.2,29.3,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,6,69,0,24.314,0,21.739,0,23.708,0,121.5,544.9,544.9,24.3,21.7,23.7,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,7,85,0,23.984,0,22.015,0,23.865,0,121.4,614.7,614.7,24,22,23.9,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,8,72,0,28.667,0,31.484,0,40.855,0,83.9,715.7,715.7,28.7,31.5,40.9,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,9,68,0,30.447,0,28.416,0,24.353,0,101.9,799,799,30.4,28.4,24.4,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,10,67,0,24.534,0,22.232,0,24.509,0,118.9,870.2,870.2,24.5,22.2,24.5,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,11,67,0,24.59,0,24.251,0,411.6,0,18.4,1330.7,1330.7,24.6,24.3,411.6,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,12,83,0,32.528,0,27.604,0,28.096,0,96.1,1418.9,1418.9,32.5,27.6,28.1,LGRA,394.4,,AD,,Location 8,Free Practice 1
11,1,13,91,0,23.734,0,21.578,0,23.48,0,123.2,1487.7,1487.7,23.7,21.6,23.5,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,14,69,0,30.709,0,40.054,0,26.197,0,87.4,1584.6,1584.6,30.7,40.1,26.2,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,15,0,0,23.901,0,21.538,0,23.646,0,122.7,1653.7,1653.7,23.9,21.5,23.6,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,16,95,0,27.488,0,29.345,0,274.2,0,25.6,1984.8,1984.8,27.5,29.3,274.2,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,17,68,0,37.095,0,28.257,0,33.442,0,85.8,2083.6,2083.6,37.1,28.3,33.4,LGRA,255.5,,AD,235,Location 8,Free Practice 1
11,1,18,71,2,23.487,2,21.051,0,22.931,2,125.7,2151,2151,23.5,21.1,22.9,LGRA,0,,AD,250,Location 8,Free Practice 1
11,1,19,126,0,25.271,0,23.958,0,258.6,0,27.5,2458.9,2458.9,25.3,24,258.6,LGRA,0,,AD,,Location 8,Free Practice 1
11,1,20,67,0,31.843,0,25.476,0,25.671,0,102.2,2541.9,2541.9,31.8,25.5,25.7,LGRA,240.6,,AD,250,Location 8,Free Practice 1
11,1,21,80,0,23.533,0,21.02,2,23.042,0,125.4,2609.5,2609.5,23.5,21,23,LGRA,0,,AD,250,Location 8,Free Practice 1
13,1,1,82,0,39.916,0,23.166,0,25.098,0,96.1,88.2,88.2,39.9,23.2,25.1,ACO,9.1,,DSo,,Location 8,Free Practice 1
13,1,2,67,0,24.849,0,22.21,0,24.254,0,118.9,159.5,159.5,24.8,22.2,24.3,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,3,68,0,34.815,0,41.655,0,24.195,0,84.2,260.2,260.2,34.8,41.7,24.2,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,4,81,0,24.624,0,22.071,0,24.002,0,119.9,330.9,330.9,24.6,22.1,24,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,5,68,0,24.21,0,22.266,0,24.081,0,120.2,401.4,401.4,24.2,22.3,24.1,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,6,68,0,28.244,0,26.795,0,25.388,0,105.4,481.8,481.8,28.2,26.8,25.4,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,7,70,0,24.169,0,21.679,0,23.736,0,121.8,551.4,551.4,24.2,21.7,23.7,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,8,69,0,29.779,0,37.059,0,30.285,0,87.3,648.5,648.5,29.8,37.1,30.3,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,9,82,0,23.904,0,21.882,0,23.685,0,122,718,718,23.9,21.9,23.7,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,10,141,0,25.522,0,22.771,0,424.6,0,17.9,1190.9,1190.9,25.5,22.8,424.6,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,11,67,0,35.514,0,25.125,0,25.491,0,98.4,1277,1277,35.5,25.1,25.5,ACO,408,,DSo,,Location 8,Free Practice 1
13,1,12,69,0,23.812,0,21.667,0,23.38,0,123.1,1345.9,1345.9,23.8,21.7,23.4,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,13,67,0,26.349,0,26.497,0,26.043,0,107.5,1424.7,1424.7,26.3,26.5,26,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,14,70,0,23.722,0,21.611,0,23.497,0,123.2,1493.6,1493.6,23.7,21.6,23.5,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,15,70,0,27.473,0,39.892,0,26.715,0,90.1,1587.7,1587.7,27.5,39.9,26.7,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,16,68,0,23.795,0,21.644,0,24.257,0,121.6,1657.4,1657.4,23.8,21.6,24.3,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,17,68,0,24.747,0,22.27,0,24.24,0,119,1728.6,1728.6,24.7,22.3,24.2,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,18,67,0,29.454,0,31.096,0,313.3,0,22.7,2102.4,2102.4,29.5,31.1,313.3,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,19,70,0,32.344,0,28.074,0,25.452,0,98.7,2188.3,2188.3,32.3,28.1,25.5,ACO,295.3,,DSo,235,Location 8,Free Practice 1
13,1,20,0,0,23.498,0,20.987,0,23.094,0,125.5,2255.9,2255.9,23.5,21,23.1,ACO,0,,DSo,250,Location 8,Free Practice 1
13,1,21,66,0,25.183,0,23.687,0,102,0,56.2,2406.7,2406.7,25.2,23.7,102,ACO,0,,DSo,235,Location 8,Free Practice 1
13,1,22,153,0,34.596,0,26.218,0,25.621,0,98.1,2493.2,2493.2,34.6,26.2,25.6,ACO,85,,DSo,250,Location 8,Free Practice 1
13,1,23,70,2,23.285,2,20.945,2,22.847,2,126.4,2560.2,2560.2,23.3,20.9,22.8,ACO,0,,DSo,250,Location 8,Free Practice 1
13,1,24,71,0,25.717,0,30.602,0,28.653,0,99.8,2645.2,2645.2,25.7,30.6,28.7,ACO,0,,DSo,,Location 8,Free Practice 1
13,1,25,92,0,24.819,0,22.178,0,24.161,0,119.1,2716.4,2716.4,24.8,22.2,24.2,ACO,0,,DSo,,Location 8,Free Practice 1
17,1,1,84,0,50.401,0,24.739,0,26.138,0,83.7,101.3,101.3,50.4,24.7,26.1,NVR,16.1,,ME,,Location 8,Free Practice 1
17,1,2,137,0,24.039,0,21.687,0,28.514,0,114.2,175.5,175.5,24,21.7,28.5,NVR,0,,ME,,Location 8,Free Practice 1
17,1,3,81,0,46.661,0,23.039,0,27.215,0,87.5,272.4,272.4,46.7,23,27.2,NVR,0,,ME,,Location 8,Free Practice 1
17,1,4,107,0,24.916,0,21.93,0,24.027,0,119.6,343.3,343.3,24.9,21.9,24,NVR,0,,ME,,Location 8,Free Practice 1
17,1,5,73,0,24.665,0,22.172,0,24.172,0,119.4,414.3,414.3,24.7,22.2,24.2,NVR,0,,ME,,Location 8,Free Practice 1
17,1,6,87,0,24.412,0,22.088,0,24.126,0,120,484.9,484.9,24.4,22.1,24.1,NVR,0,,ME,,Location 8,Free Practice 1
17,1,7,80,0,24.571,0,22.19,0,24.112,0,119.6,555.8,555.8,24.6,22.2,24.1,NVR,0,,ME,,Location 8,Free Practice 1
17,1,8,70,0,24.484,0,22.125,0,24.177,0,119.8,626.6,626.6,24.5,22.1,24.2,NVR,0,,ME,,Location 8,Free Practice 1
17,1,9,69,0,24.382,0,22.168,0,24.218,0,119.8,697.4,697.4,24.4,22.2,24.2,NVR,0,,ME,,Location 8,Free Practice 1
17,1,10,74,0,24.286,0,22.85,0,24.344,0,118.6,768.8,768.8,24.3,22.9,24.3,NVR,0,,ME,,Location 8,Free Practice 1
17,1,11,83,0,24.372,0,22.146,0,24.156,0,120,839.5,839.5,24.4,22.1,24.2,NVR,0,,ME,,Location 8,Free Practice 1
17,1,12,70,0,24.419,0,22.157,0,24.244,0,119.7,910.3,910.3,24.4,22.2,24.2,NVR,0,,ME,,Location 8,Free Practice 1
17,1,13,87,0,24.427,0,22.124,0,27.739,0,114.1,984.6,984.6,24.4,22.1,27.7,NVR,0,,ME,,Location 8,Free Practice 1
17,1,14,69,0,29.561,0,32.393,0,29.605,0,92.6,1076.2,1076.2,29.6,32.4,29.6,NVR,0,,ME,,Location 8,Free Practice 1
17,1,15,79,0,23.877,0,21.69,0,23.918,0,122,1145.7,1145.7,23.9,21.7,23.9,NVR,0,,ME,,Location 8,Free Practice 1
17,1,16,69,0,26.451,0,24.697,0,298.2,0,24.3,1495,1495,26.5,24.7,298.2,NVR,0,,ME,,Location 8,Free Practice 1
17,1,17,160,0,32.465,0,26.468,0,26.045,0,99.8,1580,1580,32.5,26.5,26,NVR,279.7,,ME,,Location 8,Free Practice 1
17,1,18,70,0,25.543,0,22.622,0,24.226,0,117.1,1652.4,1652.4,25.5,22.6,24.2,NVR,0,,ME,,Location 8,Free Practice 1
17,1,19,96,0,24.146,0,21.607,0,23.644,0,122.2,1721.8,1721.8,24.1,21.6,23.6,NVR,0,,ME,,Location 8,Free Practice 1
17,1,20,73,0,33.416,0,38.496,0,30.667,0,82.6,1824.4,1824.4,33.4,38.5,30.7,NVR,0,,ME,,Location 8,Free Practice 1
17,1,21,71,0,30.94,0,26.058,0,27.541,0,100.3,1908.9,1908.9,30.9,26.1,27.5,NVR,0,,ME,,Location 8,Free Practice 1
17,1,22,76,0,24.003,0,21.614,0,23.681,0,122.3,1978.2,1978.2,24,21.6,23.7,NVR,0,,ME,,Location 8,Free Practice 1
17,1,23,88,0,27.977,0,29.473,0,24.829,0,103,2060.5,2060.5,28,29.5,24.8,NVR,0,,ME,235,Location 8,Free Practice 1
17,1,24,148,0,23.761,0,21.345,0,23.267,0,124,2128.9,2128.9,23.8,21.3,23.3,NVR,0,,ME,235,Location 8,Free Practice 1
17,1,25,109,0,27.147,0,24.604,0,57.442,0,77.6,2238,2238,27.1,24.6,57.4,NVR,0,,ME,,Location 8,Free Practice 1
17,1,26,71,0,31.325,0,24.74,0,24.595,0,105.1,2318.7,2318.7,31.3,24.7,24.6,NVR,38.4,,ME,250,Location 8,Free Practice 1
17,1,27,82,2,23.313,2,20.738,3,23.142,2,126.2,2385.9,2385.9,23.3,20.7,23.1,NVR,0,,ME,250,Location 8,Free Practice 1
17,1,28,69,0,25.666,0,27.184,0,66,0,71.3,2504.8,2504.8,25.7,27.2,66,NVR,0,,ME,250,Location 8,Free Practice 1
17,1,29,74,0,33.312,0,30.023,0,26.23,0,94.7,2594.3,2594.3,33.3,30,26.2,NVR,48.3,,ME,,Location 8,Free Practice 1
17,1,30,67,0,24.198,0,22.426,0,24.233,0,119.6,2665.2,2665.2,24.2,22.4,24.2,NVR,0,,ME,,Location 8,Free Practice 1
17,1,31,83,0,24.317,0,22.116,0,24.202,0,120,2735.8,2735.8,24.3,22.1,24.2,NVR,0,,ME,,Location 8,Free Practice 1
20,1,1,70,0,65.2,0,24.053,0,28.399,0,72.1,117.6,117.6,65.2,24.1,28.4,MEV,29.5,,JE,,Location 8,Free Practice 1
20,1,2,69,0,24.907,0,22.737,0,49.25,0,87.5,214.5,214.5,24.9,22.7,49.2,MEV,0,,JE,,Location 8,Free Practice 1
20,1,3,85,0,30.494,0,22.476,0,26.506,0,106.7,294,294,30.5,22.5,26.5,MEV,0,,JE,,Location 8,Free Practice 1
20,1,4,41,0,24.715,0,22.547,0,24.343,0,118.4,365.6,365.6,24.7,22.5,24.3,MEV,0,,JE,,Location 8,Free Practice 1
20,1,5,131,0,24.496,0,22.164,0,24.333,0,119.4,436.6,436.6,24.5,22.2,24.3,MEV,0,,JE,,Location 8,Free Practice 1
20,1,6,69,0,24.62,0,22.175,0,24.333,0,119.2,507.7,507.7,24.6,22.2,24.3,MEV,0,,JE,,Location 8,Free Practice 1
20,1,7,0,0,24.599,0,22.302,0,24.379,0,118.9,579,579,24.6,22.3,24.4,MEV,0,,JE,,Location 8,Free Practice 1
20,1,8,70,0,24.998,0,22.115,0,24.238,0,118.8,650.4,650.4,25,22.1,24.2,MEV,0,,JE,,Location 8,Free Practice 1
20,1,9,67,0,24.523,0,22.251,0,24.334,0,119.2,721.5,721.5,24.5,22.3,24.3,MEV,0,,JE,,Location 8,Free Practice 1
20,1,10,73,0,24.562,0,22.087,0,24.281,0,119.5,792.4,792.4,24.6,22.1,24.3,MEV,0,,JE,,Location 8,Free Practice 1
20,1,11,68,0,26.84,0,25.799,0,30.08,0,102.5,875.1,875.1,26.8,25.8,30.1,MEV,0,,JE,,Location 8,Free Practice 1
20,1,12,70,0,23.952,0,21.866,0,23.75,0,121.9,944.7,944.7,24,21.9,23.8,MEV,0,,JE,,Location 8,Free Practice 1
20,1,13,80,0,27.252,0,28.568,0,26.176,0,103.4,1026.7,1026.7,27.3,28.6,26.2,MEV,0,,JE,,Location 8,Free Practice 1
20,1,14,0,0,23.814,0,21.623,0,23.65,0,122.7,1095.8,1095.8,23.8,21.6,23.7,MEV,0,,JE,,Location 8,Free Practice 1
20,1,15,66,0,27.084,0,26.558,0,31.373,0,99.7,1180.8,1180.8,27.1,26.6,31.4,MEV,0,,JE,,Location 8,Free Practice 1
20,1,16,80,0,23.986,0,21.564,0,23.965,0,122,1250.3,1250.3,24,21.6,24,MEV,0,,JE,,Location 8,Free Practice 1
20,1,17,0,0,24.489,0,24.452,0,584.2,0,13.4,1883.4,1883.4,24.5,24.5,584.2,MEV,0,,JE,,Location 8,Free Practice 1
20,1,18,81,0,32.864,0,29.263,0,27.51,0,94.6,1973.1,1973.1,32.9,29.3,27.5,MEV,567.2,,JE,235,Location 8,Free Practice 1
20,1,19,70,0,23.412,0,20.961,0,23.084,0,125.7,2040.5,2040.5,23.4,21,23.1,MEV,0,,JE,250,Location 8,Free Practice 1
20,1,20,69,0,24.17,0,22.088,0,411.9,0,18.5,2498.7,2498.7,24.2,22.1,411.9,MEV,0,,JE,,Location 8,Free Practice 1
20,1,21,85,0,36.543,0,30.054,0,26.894,0,90.7,2592.2,2592.2,36.5,30.1,26.9,MEV,395.1,,JE,250,Location 8,Free Practice 1
20,1,22,82,2,23.273,2,20.808,2,22.954,2,126.5,2659.2,2659.2,23.3,20.8,23,MEV,0,,JE,250,Location 8,Free Practice 1
20,1,23,0,0,27.166,0,27.977,0,29.002,0,100.8,2743.3,2743.3,27.2,28,29,MEV,0,,JE,250,Location 8,Free Practice 1
22,1,1,66,0,49.317,0,23.75,0,26.98,0,84.7,100,100,49.3,23.8,27,OROWL,14.4,,N ,,Location 8,Free Practice 1
22,1,2,70,0,26.368,0,23.269,0,42.607,0,91.9,192.3,192.3,26.4,23.3,42.6,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,3,70,0,39.709,0,25.534,0,25.772,0,93.1,283.3,283.3,39.7,25.5,25.8,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,4,69,0,23.714,0,21.63,0,23.712,0,122.8,352.4,352.4,23.7,21.6,23.7,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,5,72,0,28.151,0,26.302,0,28.505,0,102.2,435.3,435.3,28.2,26.3,28.5,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,6,70,0,23.952,0,21.667,0,23.586,0,122.5,504.5,504.5,24,21.7,23.6,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,7,68,0,26.408,0,29.084,0,25.019,0,105.3,585,585,26.4,29.1,25,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,8,67,0,24.586,0,22.194,0,24.13,0,119.6,655.9,655.9,24.6,22.2,24.1,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,9,69,0,24.479,0,22.181,0,24.331,0,119.4,726.9,726.9,24.5,22.2,24.3,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,10,69,0,24.584,0,22.315,0,24.345,0,119,798.2,798.2,24.6,22.3,24.3,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,11,67,0,24.891,0,23.544,0,24.354,0,116.5,871,871,24.9,23.5,24.4,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,12,69,0,24.639,0,22.368,0,24.269,0,118.9,942.2,942.2,24.6,22.4,24.3,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,13,71,0,24.715,0,24.045,0,201.8,0,33.8,1192.8,1192.8,24.7,24,201.8,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,14,67,0,31.277,0,24.333,0,24.901,0,105.3,1273.3,1273.3,31.3,24.3,24.9,OROWL,184.9,,N ,235,Location 8,Free Practice 1
22,1,15,82,0,23.44,0,21.079,0,23.087,0,125.4,1340.9,1340.9,23.4,21.1,23.1,OROWL,0,,N ,235,Location 8,Free Practice 1
22,1,16,68,0,27.271,0,32.32,0,28.046,0,96.7,1428.6,1428.6,27.3,32.3,28,OROWL,0,,N ,235,Location 8,Free Practice 1
22,1,17,85,0,23.741,0,21.569,0,23.69,0,122.9,1497.6,1497.6,23.7,21.6,23.7,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,18,84,0,26.655,0,31.491,0,219.7,0,30.5,1775.4,1775.4,26.7,31.5,219.7,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,19,78,0,32.529,0,23.249,0,28.446,0,100.7,1859.6,1859.6,32.5,23.2,28.4,OROWL,203.3,,N ,,Location 8,Free Practice 1
22,1,20,91,0,23.748,0,21.529,0,23.512,0,123.2,1928.4,1928.4,23.7,21.5,23.5,OROWL,0,,N ,250,Location 8,Free Practice 1
22,1,21,0,0,26.395,0,24.987,0,25.731,0,109.9,2005.5,2005.5,26.4,25,25.7,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,22,89,0,23.767,0,21.579,0,298.6,0,24.6,2349.5,2349.5,23.8,21.6,298.6,OROWL,0,,N ,,Location 8,Free Practice 1
22,1,23,71,0,33.144,0,23.941,0,29.796,0,97.6,2436.4,2436.4,33.1,23.9,29.8,OROWL,279.2,,N ,250,Location 8,Free Practice 1
22,1,24,75,2,23.329,2,20.897,2,22.965,2,126.2,2503.6,2503.6,23.3,20.9,23,OROWL,0,,N ,250,Location 8,Free Practice 1
22,1,25,70,0,24.779,0,22.544,0,72.1,0,71,2623,2623,24.8,22.5,72.1,OROWL,0,,N ,250,Location 8,Free Practice 1
22,1,26,77,0,29.316,0,21.884,0,24.334,0,112.2,2698.5,2698.5,29.3,21.9,24.3,OROWL,56.4,,N ,,Location 8,Free Practice 1
22,1,27,106,0,23.642,0,21.625,0,23.645,0,123,2767.4,2767.4,23.6,21.6,23.6,OROWL,0,,N ,,Location 8,Free Practice 1
23,1,1,69,0,42.051,0,23.525,0,26.044,0,92.5,91.6,91.6,42.1,23.5,26,SBU,10.3,,Nt,,Location 8,Free Practice 1
23,1,2,68,0,25.304,0,23.375,0,26.091,0,113.4,166.4,166.4,25.3,23.4,26.1,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,3,80,0,39.781,0,36.309,0,25.534,0,83.4,268,268,39.8,36.3,25.5,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,4,70,0,23.773,0,21.561,0,23.63,0,122.9,337,337,23.8,21.6,23.6,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,5,76,0,29.471,0,22.451,0,24.879,0,110.4,413.8,413.8,29.5,22.5,24.9,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,6,66,0,23.977,0,22.4,0,24.486,0,119.6,484.6,484.6,24,22.4,24.5,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,7,67,0,25.966,0,28.093,0,25.128,0,107.1,563.8,563.8,26,28.1,25.1,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,8,190,0,24.622,0,22.314,0,24.439,0,118.8,635.2,635.2,24.6,22.3,24.4,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,9,83,0,24.624,0,22.512,0,24.387,0,118.5,706.7,706.7,24.6,22.5,24.4,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,10,68,0,24.633,0,22.384,0,24.373,0,118.8,778.1,778.1,24.6,22.4,24.4,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,11,80,0,24.662,0,22.442,0,24.352,0,118.6,849.6,849.6,24.7,22.4,24.4,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,12,67,0,24.735,0,22.458,0,234,0,30.1,1130.8,1130.8,24.7,22.5,234,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,13,69,0,34.185,0,25.857,0,27.049,0,97.3,1217.9,1217.9,34.2,25.9,27,SBU,218,,Nt,,Location 8,Free Practice 1
23,1,14,67,0,23.683,0,21.543,0,23.359,0,123.6,1286.5,1286.5,23.7,21.5,23.4,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,15,70,0,27.933,0,23.588,0,471.2,0,16.2,1809.2,1809.2,27.9,23.6,471.2,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,16,67,0,33.793,0,27.409,0,26.217,0,97,1896.6,1896.6,33.8,27.4,26.2,SBU,452.3,,Nt,235,Location 8,Free Practice 1
23,1,17,70,0,23.534,0,21.054,0,23.203,0,125.1,1964.4,1964.4,23.5,21.1,23.2,SBU,0,,Nt,250,Location 8,Free Practice 1
23,1,18,69,0,27.15,0,28.142,0,274.1,0,25.7,2293.8,2293.8,27.1,28.1,274.1,SBU,0,,Nt,,Location 8,Free Practice 1
23,1,19,0,0,36.249,0,26.59,0,25.855,0,95.6,2382.5,2382.5,36.2,26.6,25.9,SBU,257.3,,Nt,250,Location 8,Free Practice 1
23,1,20,89,2,23.201,2,20.923,2,22.932,2,126.4,2449.6,2449.6,23.2,20.9,22.9,SBU,0,,Nt,250,Location 8,Free Practice 1
23,1,21,69,0,27.521,0,22.729,0,147.3,0,42.9,2647.1,2647.1,27.5,22.7,147.3,SBU,0,,Nt,250,Location 8,Free Practice 1
23,1,22,0,0,33.521,0,25.302,0,24.917,0,101.2,2730.8,2730.8,33.5,25.3,24.9,SBU,131.1,,Nt,,Location 8,Free Practice 1
25,1,1,91,0,41.727,0,25.329,0,24.914,0,92.2,92,92,41.7,25.3,24.9,JVER,7.7,,DS,,Location 8,Free Practice 1
25,1,2,91,0,25.2,0,23.76,0,26.316,0,112.6,167.2,167.2,25.2,23.8,26.3,JVER,0,,DS,,Location 8,Free Practice 1
25,1,3,93,0,44.791,0,31.363,0,25.666,0,83.3,269.1,269.1,44.8,31.4,25.7,JVER,0,,DS,,Location 8,Free Practice 1
25,1,4,70,0,24.412,0,21.97,0,23.881,0,120.7,339.3,339.3,24.4,22,23.9,JVER,0,,DS,,Location 8,Free Practice 1
25,1,5,88,0,24.46,0,22.076,0,23.99,0,120.2,409.9,409.9,24.5,22.1,24,JVER,0,,DS,,Location 8,Free Practice 1
25,1,6,153,0,28.514,0,32.039,0,26.172,0,97.8,496.6,496.6,28.5,32,26.2,JVER,0,,DS,,Location 8,Free Practice 1
25,1,7,69,0,24.102,0,21.599,0,23.529,0,122.5,565.8,565.8,24.1,21.6,23.5,JVER,0,,DS,,Location 8,Free Practice 1
25,1,8,70,0,28.143,0,26.797,0,25.642,0,105.2,646.4,646.4,28.1,26.8,25.6,JVER,0,,DS,,Location 8,Free Practice 1
25,1,9,71,0,23.933,0,22.197,0,238.4,0,29.8,930.9,930.9,23.9,22.2,238.4,JVER,0,,DS,,Location 8,Free Practice 1
25,1,10,77,0,31.588,0,24.27,0,24.957,0,104.9,1011.7,1011.7,31.6,24.3,25,JVER,221.3,,DS,,Location 8,Free Practice 1
25,1,11,68,0,23.687,0,21.605,0,23.459,0,123.3,1080.5,1080.5,23.7,21.6,23.5,JVER,0,,DS,,Location 8,Free Practice 1
25,1,12,86,0,27.578,0,31.721,0,27.549,0,97.6,1167.3,1167.3,27.6,31.7,27.5,JVER,0,,DS,,Location 8,Free Practice 1
25,1,13,93,0,23.769,0,21.446,0,23.484,0,123.4,1236,1236,23.8,21.4,23.5,JVER,0,,DS,,Location 8,Free Practice 1
25,1,14,71,0,24.256,0,22.502,0,24.264,0,119.4,1307.1,1307.1,24.3,22.5,24.3,JVER,0,,DS,,Location 8,Free Practice 1
25,1,15,72,0,24.462,0,22.142,0,24.093,0,119.9,1377.7,1377.8,24.5,22.1,24.1,JVER,0,,DS,,Location 8,Free Practice 1
